model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,condition,segment_label
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001036,gsm8k_test_001036,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,45,45,True,9.79356288909912,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001036,gsm8k_test_001036,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,45,45,True,11.726604461669922,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001135,gsm8k_test_001135,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,52,52,True,12.854961395263672,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001135,gsm8k_test_001135,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,52,52,True,9.595383644104004,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001135,gsm8k_test_001135,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,52,52,True,11.390753746032717,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001137,gsm8k_test_001137,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,41,41,True,17.860395431518555,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001137,gsm8k_test_001137,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,41,41,True,11.49193286895752,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001137,gsm8k_test_001137,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,41,41,True,13.140735626220703,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001178,gsm8k_test_001178,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,38,38,True,17.116302490234375,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001178,gsm8k_test_001178,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,38,38,True,10.807226181030272,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001178,gsm8k_test_001178,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,38,38,True,13.924659729003906,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001195,gsm8k_test_001195,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,50,50,True,13.004955291748049,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001195,gsm8k_test_001195,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,50,50,True,9.976073265075684,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001195,gsm8k_test_001195,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,50,50,True,11.032700538635254,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001253,gsm8k_test_001253,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,60,60,True,13.36870002746582,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001253,gsm8k_test_001253,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,60,60,True,10.85207462310791,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001253,gsm8k_test_001253,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,60,60,True,11.426920890808104,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001260,gsm8k_test_001260,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,53,53,True,14.90798282623291,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001260,gsm8k_test_001260,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,53,53,True,11.97808837890625,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001260,gsm8k_test_001260,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,53,53,True,12.485962867736816,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001263,gsm8k_test_001263,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,78,78,True,12.698689460754396,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001263,gsm8k_test_001263,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,78,78,True,10.27749252319336,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001263,gsm8k_test_001263,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,78,78,True,11.44794750213623,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001276,gsm8k_test_001276,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,36,36,True,13.461809158325195,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001276,gsm8k_test_001276,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,36,36,True,10.592578887939451,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001276,gsm8k_test_001276,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,36,36,True,12.800653457641602,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001305,gsm8k_test_001305,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,52,52,True,14.880659103393556,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001305,gsm8k_test_001305,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,52,52,True,10.552888870239258,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001305,gsm8k_test_001305,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,52,52,True,12.436532020568848,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001306,gsm8k_test_001306,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,53,53,True,17.016691207885742,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001306,gsm8k_test_001306,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,53,53,True,11.37710666656494,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001306,gsm8k_test_001306,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,53,53,True,13.207524299621582,,ok,,,,,1.7,regular_gsm8k_nothink,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__canonical__no_think,gsm8k_test_000003,no_think,canonical,,answer_segment,6,10,False,42,42,True,15.023221015930176,,ok,1.0,ok,540.0,540.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__canonical__no_think,gsm8k_test_000003,no_think,canonical,,answer_segment,13,10,False,42,42,True,11.310516357421877,,ok,1.0,ok,540.0,540.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__canonical__no_think,gsm8k_test_000003,no_think,canonical,,answer_segment,20,10,False,42,42,True,12.344021797180176,,ok,1.0,ok,540.0,540.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__canonical__no_think,gsm8k_test_000003,no_think,canonical,,full_output,6,10,False,42,42,True,15.023221015930176,,ok,1.0,ok,540.0,540.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__canonical__no_think,gsm8k_test_000003,no_think,canonical,,full_output,13,10,False,42,42,True,11.310516357421877,,ok,1.0,ok,540.0,540.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__canonical__no_think,gsm8k_test_000003,no_think,canonical,,full_output,20,10,False,42,42,True,12.344021797180176,,ok,1.0,ok,540.0,540.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__irrelevant_context__no_think,gsm8k_test_000003,no_think,irrelevant_context,,answer_segment,6,10,False,48,48,True,13.086299896240234,,ok,1.0,ok,540.0,540.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__irrelevant_context__no_think,gsm8k_test_000003,no_think,irrelevant_context,,answer_segment,13,10,False,48,48,True,10.880414009094238,,ok,1.0,ok,540.0,540.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__irrelevant_context__no_think,gsm8k_test_000003,no_think,irrelevant_context,,answer_segment,20,10,False,48,48,True,11.744160652160645,,ok,1.0,ok,540.0,540.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__irrelevant_context__no_think,gsm8k_test_000003,no_think,irrelevant_context,,full_output,6,10,False,48,48,True,13.086299896240234,,ok,1.0,ok,540.0,540.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__irrelevant_context__no_think,gsm8k_test_000003,no_think,irrelevant_context,,full_output,13,10,False,48,48,True,10.880414009094238,,ok,1.0,ok,540.0,540.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__irrelevant_context__no_think,gsm8k_test_000003,no_think,irrelevant_context,,full_output,20,10,False,48,48,True,11.744160652160645,,ok,1.0,ok,540.0,540.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,answer_segment,6,10,False,44,44,True,14.941353797912598,,ok,1.0,ok,540.0,540.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,answer_segment,13,10,False,44,44,True,11.01351833343506,,ok,1.0,ok,540.0,540.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,answer_segment,20,10,False,44,44,True,13.247754096984863,,ok,1.0,ok,540.0,540.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,full_output,6,10,False,44,44,True,14.941353797912598,,ok,1.0,ok,540.0,540.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,full_output,13,10,False,44,44,True,11.01351833343506,,ok,1.0,ok,540.0,540.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,full_output,20,10,False,44,44,True,13.247754096984863,,ok,1.0,ok,540.0,540.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,answer_segment,6,10,False,59,59,True,14.29817008972168,,ok,0.0,ok,366.0,180.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,answer_segment,13,10,False,59,59,True,11.357084274291992,,ok,0.0,ok,366.0,180.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,answer_segment,20,10,False,59,59,True,10.795146942138672,,ok,0.0,ok,366.0,180.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,full_output,6,10,False,59,59,True,14.29817008972168,,ok,0.0,ok,366.0,180.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,full_output,13,10,False,59,59,True,11.357084274291992,,ok,0.0,ok,366.0,180.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,full_output,20,10,False,59,59,True,10.795146942138672,,ok,0.0,ok,366.0,180.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,answer_segment,6,10,False,45,45,True,15.248961448669434,,ok,0.0,ok,366.0,168.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,answer_segment,13,10,False,45,45,True,10.35209846496582,,ok,0.0,ok,366.0,168.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,answer_segment,20,10,False,45,45,True,10.97335433959961,,ok,0.0,ok,366.0,168.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,full_output,6,10,False,45,45,True,15.248961448669434,,ok,0.0,ok,366.0,168.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,full_output,13,10,False,45,45,True,10.35209846496582,,ok,0.0,ok,366.0,168.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,full_output,20,10,False,45,45,True,10.97335433959961,,ok,0.0,ok,366.0,168.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,6,10,False,49,49,True,16.186370849609375,,ok,0.0,ok,366.0,162.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,13,10,False,49,49,True,10.121829986572266,,ok,0.0,ok,366.0,162.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,20,10,False,49,49,True,10.717110633850098,,ok,0.0,ok,366.0,162.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,6,10,False,49,49,True,16.186370849609375,,ok,0.0,ok,366.0,162.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,13,10,False,49,49,True,10.121829986572266,,ok,0.0,ok,366.0,162.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,20,10,False,49,49,True,10.717110633850098,,ok,0.0,ok,366.0,162.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,6,10,False,57,57,True,13.943346977233888,,ok,0.0,ok,15.0,30.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,13,10,False,57,57,True,12.23115062713623,,ok,0.0,ok,15.0,30.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,20,10,False,57,57,True,11.192115783691406,,ok,0.0,ok,15.0,30.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,6,10,False,57,57,True,13.943346977233888,,ok,0.0,ok,15.0,30.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,13,10,False,57,57,True,12.23115062713623,,ok,0.0,ok,15.0,30.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,20,10,False,57,57,True,11.192115783691406,,ok,0.0,ok,15.0,30.0,1.7,canonical,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,6,10,False,57,57,True,13.850469589233398,,ok,1.0,ok,15.0,15.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,13,10,False,57,57,True,12.29518985748291,,ok,1.0,ok,15.0,15.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,20,10,False,57,57,True,10.876351356506348,,ok,1.0,ok,15.0,15.0,1.7,irrelevant_context,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,6,10,False,57,57,True,13.850469589233398,,ok,1.0,ok,15.0,15.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,13,10,False,57,57,True,12.29518985748291,,ok,1.0,ok,15.0,15.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,20,10,False,57,57,True,10.876351356506348,,ok,1.0,ok,15.0,15.0,1.7,irrelevant_context,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,6,10,False,73,73,True,11.3330717086792,,ok,0.0,ok,15.0,10.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,13,10,False,73,73,True,10.503253936767578,,ok,0.0,ok,15.0,10.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,20,10,False,73,73,True,10.178234100341797,,ok,0.0,ok,15.0,10.0,1.7,repetitive_filler,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,6,10,False,73,73,True,11.3330717086792,,ok,0.0,ok,15.0,10.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,13,10,False,73,73,True,10.503253936767578,,ok,0.0,ok,15.0,10.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,20,10,False,73,73,True,10.178234100341797,,ok,0.0,ok,15.0,10.0,1.7,repetitive_filler,no_think_full
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,6,10,False,51,51,True,12.32345962524414,,ok,0.0,ok,187.0,127.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,13,10,False,51,51,True,10.84658908843994,,ok,0.0,ok,187.0,127.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,20,10,False,51,51,True,11.043423652648926,,ok,0.0,ok,187.0,127.0,1.7,canonical,no_think_answer
Qwen_Qwen3-1.7B,1.7B,exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,6,10,False,51,51,True,12.32345962524414,,ok,0.0,ok,187.0,127.0,1.7,canonical,no_think_full
